,AD,BO,BP,BZ,CD,CL,DA,EC,ED,EH,ES,FF,FV,GC,HG,HO,JY,LC,LN,MD,MP,NG,NK,NQ,PA,PL,RB,RU,SF,SI,SM,TU,TY,UL,US,YM,_C,_S,_W
2013-01-02 21:00:00+00:00,0.00486199999999999,1.0429500000000005,0.004623000000000001,2.0475500000000006,0.0063844999999999996,2.294549999999999,0.3089000000000002,0.01051855,0.020550999999999178,0.039859999999999986,18.250899999999984,0.004044999999999348,0.1373421214999996,23.004000000000033,0.06749049999999998,0.055782499999999964,90.53550000000003,1.4574700000000007,1.3703100000000021,8.427999999999997,389.3645000000008,0.14869500000000002,149.88600000000005,40.849550000000015,16.288499999999996,28.342499999999976,0.05750249999999999,246.31150000000008,0.003951500000000005,0.4215199999999997,11.246999999999991,0.04260423800000069,0.3316729549999983,,0.8749406000000001,154.65349999999995,16.2637,27.395550000000007,15.868199999999996
2013-01-03 21:00:00+00:00,0.004847499999999989,1.0443500000000006,0.004638000000000001,2.0347000000000004,0.00638465,2.286949999999999,0.3078000000000002,0.010518299999999998,0.020350999999999148,0.03979499999999998,18.271349999999984,0.0040949999999993734,0.13804457899999967,23.024000000000036,0.06746849999999999,0.05562699999999996,90.37850000000002,1.4537600000000008,1.3733450000000023,8.429499999999997,389.7415000000008,0.14825500000000005,150.23650000000006,40.90380000000002,16.313499999999994,28.292999999999978,0.0573005,245.7880000000001,0.003961500000000007,0.42235999999999974,11.271499999999993,0.0424094005000007,0.3321045149999982,,0.8766824000000001,154.68849999999995,16.275250000000003,27.450500000000005,15.826699999999992
2013-01-04 21:00:00+00:00,0.004832999999999989,1.0459000000000005,0.004633000000000002,2.037900000000001,0.006379849999999999,2.2865999999999995,0.30540000000000017,0.010503100000000001,0.020300999999999122,0.03978499999999999,18.258549999999982,0.004044999999999419,0.13676784249999963,23.177000000000035,0.06737649999999999,0.055636499999999964,90.78750000000004,1.4538450000000012,1.376375000000002,8.439999999999998,388.7300000000008,0.14803000000000005,150.51250000000005,40.85480000000001,16.33749999999999,28.394999999999982,0.05741599999999998,246.6440000000001,0.0039310000000000065,0.42446499999999987,11.327499999999993,0.042214628000000615,0.32974469999999817,,0.8731362,154.67549999999994,16.275050000000004,27.543350000000004,15.765799999999995
2013-01-07 21:00:00+00:00,0.00477499999999999,1.0469000000000006,0.004643000000000001,2.031600000000001,0.006345149999999999,2.2763999999999993,0.30505000000000015,0.010512949999999997,0.02015049999999917,0.03966999999999999,18.243199999999984,0.004044999999999419,0.1362258539999997,23.147500000000036,0.06719399999999999,0.05553099999999997,90.87650000000002,1.451730000000001,1.376560000000002,8.415999999999999,387.7710000000008,0.14824500000000007,151.06350000000006,40.80320000000002,16.40449999999999,28.30349999999999,0.05744949999999997,246.59600000000006,0.003951000000000007,0.4195199999999999,11.35799999999999,0.04182982200000062,0.32753194499999827,,0.87347405,154.53549999999996,16.240900000000003,27.534550000000003,15.746899999999997
2013-01-08 21:00:00+00:00,0.00477499999999999,1.0469000000000006,0.004643000000000001,2.031600000000001,0.006345149999999999,2.2763999999999993,0.30505000000000015,0.010512949999999997,0.02015049999999917,0.03966999999999999,18.243199999999984,0.004044999999999419,0.1362258539999997,23.147500000000036,0.06719399999999999,0.05553099999999997,90.87650000000002,1.451730000000001,1.376560000000002,8.415999999999999,387.7710000000008,0.14824500000000007,151.06350000000006,40.80320000000002,16.40449999999999,28.30349999999999,0.05744949999999997,246.59600000000006,0.003951000000000007,0.4195199999999999,11.35799999999999,0.04182982200000062,0.32753194499999827,,0.87347405,154.53549999999996,16.240900000000003,27.534550000000003,15.746899999999997
2013-01-09 21:00:00+00:00,0.00473599999999999,1.0462500000000006,0.004663000000000003,2.012050000000001,0.006305599999999999,2.2643999999999993,0.2989500000000001,0.010467649999999997,0.02005049999999919,0.039709999999999995,18.192649999999986,0.0040949999999993734,0.13537621349999968,23.078000000000035,0.06682499999999997,0.05538249999999997,90.85250000000003,1.4481300000000008,1.3842200000000013,8.388999999999998,386.3760000000008,0.14801000000000006,152.31550000000007,40.81205000000002,16.322999999999993,28.250999999999987,0.05746999999999997,247.27650000000008,0.003955500000000008,0.416055,11.370999999999992,0.041555099500000664,0.32519730999999835,,0.8708749499999999,154.17049999999995,16.248000000000005,27.52145000000001,15.744299999999994
2013-01-10 21:00:00+00:00,0.004736999999999991,1.0453000000000006,0.004703000000000004,2.0008000000000017,0.006310749999999999,2.256499999999999,0.29640000000000016,0.010527499999999997,0.019975499999999258,0.039694999999999994,18.197399999999984,0.0040949999999993734,0.13541961049999962,23.078500000000027,0.06676849999999998,0.05525449999999996,90.79550000000003,1.4392050000000012,1.3823350000000019,8.355499999999997,388.06700000000075,0.14808000000000007,152.74150000000006,40.78310000000002,16.349999999999994,28.335499999999993,0.057370499999999984,246.8480000000001,0.0039850000000000085,0.41471499999999994,11.384499999999994,0.04144521200000064,0.3251552449999985,,0.8705869999999999,154.20399999999998,16.233950000000004,27.519250000000007,15.734899999999993
2013-01-11 21:00:00+00:00,0.0047329999999999916,1.0430500000000007,0.0046730000000000035,2.0059000000000013,0.006285999999999998,2.2580499999999994,0.29640000000000016,0.010497199999999995,0.019900499999999325,0.03997999999999999,18.130199999999988,0.0040949999999993734,0.13534610399999963,23.01050000000003,0.06658099999999997,0.05538499999999998,91.17950000000005,1.4391900000000009,1.3805850000000015,8.291499999999997,385.74250000000075,0.14816500000000007,152.99250000000004,40.59955000000003,16.341999999999995,28.30999999999999,0.05758349999999997,246.73900000000015,0.0039650000000000084,0.41486999999999985,11.422499999999996,0.04132534350000064,0.3245638699999986,,0.8704579499999998,153.59849999999997,16.334200000000003,27.535100000000007,15.74564999999999
2013-01-14 21:00:00+00:00,0.004723499999999992,1.0479000000000007,0.004683000000000004,2.008200000000001,0.006271199999999998,2.258449999999999,0.2957500000000002,0.010492099999999996,0.019800499999999416,0.040475000000000004,18.117349999999984,0.004044999999999419,0.13421825949999971,22.99450000000003,0.06660949999999997,0.05553099999999997,90.99250000000004,1.4325950000000014,1.3802450000000013,8.261999999999997,386.76000000000073,0.14815500000000006,152.59450000000004,40.66755000000002,16.330999999999996,28.384499999999985,0.057655999999999964,247.20550000000017,0.004020000000000009,0.41768499999999986,11.463499999999994,0.04101552300000066,0.3225825849999986,,0.8706347499999998,153.29849999999996,16.3591,27.696400000000008,15.706399999999995
2013-01-15 21:00:00+00:00,0.004679499999999991,1.0480500000000006,0.004663000000000005,2.0085000000000015,0.006256399999999998,2.25075,0.2954500000000002,0.010511949999999994,0.01977549999999944,0.04037000000000001,18.076199999999986,0.004044999999999419,0.13461400649999974,22.932500000000026,0.06634199999999997,0.05570199999999998,91.42100000000006,1.4255750000000011,1.374750000000002,8.261999999999999,384.92750000000075,0.14846000000000006,153.07050000000004,40.603750000000026,16.348999999999993,28.512999999999984,0.05770999999999997,245.85350000000014,0.00407500000000001,0.41583000000000003,11.506999999999996,0.04090062100000061,0.32282982999999854,,0.8719032499999999,152.96249999999998,16.348350000000003,27.71185000000001,15.734149999999994
2013-01-16 21:00:00+00:00,0.004679999999999991,1.0455000000000003,0.004668000000000005,1.9986000000000013,0.006251549999999997,2.2385499999999996,0.29565000000000025,0.010496799999999995,0.01965049999999941,0.040175,18.033649999999984,0.004044999999999419,0.1336790899999997,22.88950000000003,0.06629049999999997,0.05552399999999997,91.30850000000005,1.4187650000000012,1.3675800000000016,8.272999999999998,383.80650000000065,0.14791500000000007,154.34700000000004,40.55860000000003,16.39099999999999,28.608999999999988,0.05759799999999997,246.17350000000013,0.004060000000000009,0.41467,11.517499999999995,0.04082570200000056,0.32137492499999853,,0.87067195,152.82249999999996,16.305550000000004,27.722900000000003,15.691099999999997
2013-01-17 21:00:00+00:00,0.004694999999999992,1.0401000000000005,0.004638000000000004,2.000300000000001,0.006246699999999998,2.2426499999999994,0.29465000000000025,0.010511649999999994,0.019675499999999388,0.03960500000000001,18.081849999999985,0.003994999999999393,0.13422767949999964,22.95700000000003,0.06633949999999997,0.05548499999999998,91.78600000000006,1.4645150000000016,1.4026149999999995,8.325499999999998,385.71250000000066,0.14819000000000007,156.02300000000002,40.57210000000003,16.387499999999992,28.663999999999987,0.05756749999999997,247.03150000000016,0.004035000000000008,0.41352500000000014,11.482499999999995,0.040825816500000583,0.32125648999999845,,0.8685315499999998,153.27949999999998,16.177050000000005,27.514200000000006,15.448349999999996
2013-01-18 21:00:00+00:00,0.0046659999999999905,1.0363000000000004,0.0046880000000000055,1.9895000000000014,0.006241949999999999,2.2286999999999995,0.2949500000000002,0.010521499999999996,0.01965049999999941,0.03969,18.041849999999986,0.003994999999999393,0.1344254984999997,22.910500000000027,0.06601199999999997,0.05517249999999998,91.08300000000004,1.464675000000002,1.3982049999999995,8.306499999999998,386.5265000000007,0.14808500000000008,156.14950000000005,40.46830000000003,16.412999999999993,28.769499999999994,0.05737699999999998,247.25200000000018,0.004045000000000009,0.41105000000000014,11.475999999999994,0.04071097900000055,0.32051020999999835,,0.8680864499999998,152.91599999999994,16.137450000000005,27.410000000000004,15.448299999999994
2013-01-22 21:00:00+00:00,0.00462749999999999,1.0374500000000006,0.004628000000000005,1.9884000000000008,0.006237049999999998,2.2386500000000016,0.29375000000000023,0.010491249999999992,0.019525499999999453,0.039705000000000004,18.051599999999986,0.003994999999999393,0.1326360509999997,22.752500000000026,0.06585049999999998,0.0551985,91.18500000000006,1.4611550000000018,1.39589,8.336499999999997,385.0815000000007,0.14820500000000003,157.87550000000007,40.512950000000025,16.440499999999993,28.790499999999994,0.057481999999999964,247.7805000000002,0.004280000000000009,0.41144000000000014,11.490499999999995,0.04036120650000058,0.3169269549999983,,0.8617408499999999,153.17699999999996,16.114800000000002,27.46185,15.467899999999995
2013-01-23 21:00:00+00:00,0.00461799999999999,1.0369500000000005,0.004633000000000006,1.981800000000001,0.006257200000000001,2.232650000000001,0.2925500000000002,0.01047104999999999,0.01942499999999953,0.03966499999999999,17.98424999999999,0.0039449999999994385,0.13123801349999964,22.51450000000003,0.06537199999999999,0.05472799999999999,91.00300000000007,1.4566350000000015,1.3966049999999997,8.272499999999997,385.58750000000066,0.14817000000000002,157.10400000000004,40.434650000000026,16.33099999999999,28.56249999999999,0.05742749999999997,247.94300000000018,0.0042495000000000085,0.4015400000000001,11.506499999999999,0.04017133600000058,0.3141664499999983,,0.86004665,152.57149999999993,16.110600000000005,27.498400000000007,15.419849999999997
2013-01-24 21:00:00+00:00,0.00463349999999999,1.0358500000000006,0.004628000000000005,1.9802000000000008,0.0062324500000000005,2.2298500000000008,0.29310000000000014,0.010460849999999992,0.019249499999999527,0.03966499999999999,17.991399999999985,0.003994999999999393,0.13034348249999966,22.523000000000025,0.06528099999999998,0.05463,91.77150000000005,1.4561900000000016,1.4000549999999998,8.277499999999996,383.99350000000067,0.14842000000000005,158.23100000000005,40.50080000000003,16.30599999999999,28.54149999999999,0.057505999999999974,249.34900000000025,0.004234500000000007,0.4016550000000001,11.524999999999999,0.040096434000000514,0.3121908549999982,,0.8565025000000002,152.61999999999998,16.128550000000004,27.525600000000008,15.458799999999997
