,amount,commission,dt,order_id,price,sid,symbol,txn_dollars
2001-07-30 20:00:00+00:00,67,,2001-07-30 20:00:00+00:00,694d1c53e34b41149da62a0e4f7a1ee8,105.125,Future(5751 [FVU01]),Future(5751 [FVU01]),-7043375.0
2001-07-31 20:00:00+00:00,-94,,2001-07-31 20:00:00+00:00,d0d9a2664927468498af035b2b84e802,264.4,Future(5721 [GCQ01]),Future(5721 [GCQ01]),2485360.0
2001-07-31 20:00:00+00:00,-187,,2001-07-31 20:00:00+00:00,8a16de18158140de8d255f047114415d,0.672,Future(5723 [HGQ01]),Future(5723 [HGQ01]),3141600.0
2001-08-01 20:00:00+00:00,321,,2001-08-01 20:00:00+00:00,d81846cf5d924e889a1ac957e4fcd2c8,18.9,Future(5715 [BOQ01]),Future(5715 [BOQ01]),-3640140.0
2001-08-01 20:00:00+00:00,61,,2001-08-01 20:00:00+00:00,f5bc5fef04014483a8b2d0710e7b78bb,103.844,Future(5750 [USU01]),Future(5750 [USU01]),-6334483.999999999
2001-08-01 20:00:00+00:00,94,,2001-08-01 20:00:00+00:00,1088f1292487439cb9a8fb89f1502f13,266.9,Future(5721 [GCQ01]),Future(5721 [GCQ01]),-2508860.0
2001-08-02 20:00:00+00:00,187,,2001-08-02 20:00:00+00:00,4f4d518c7a254ff8b6ba59777a678f80,0.68,Future(5723 [HGQ01]),Future(5723 [HGQ01]),-3179000.0000000005
2001-08-02 20:00:00+00:00,281,,2001-08-02 20:00:00+00:00,3f49417b989a470eaa2c2456ca033cb9,19.48,Future(5807 [BOZ01]),Future(5807 [BOZ01]),-3284328.0
2001-08-02 20:00:00+00:00,-321,,2001-08-02 20:00:00+00:00,1e74dc40648a465190087b10a716a2e2,18.95,Future(5715 [BOQ01]),Future(5715 [BOQ01]),3649770.0
2001-08-02 20:00:00+00:00,-211,,2001-08-02 20:00:00+00:00,dc58d193e5064558978179944ef17e75,70.85,Future(5716 [LNQ01]),Future(5716 [LNQ01]),5979739.999999999
2001-08-02 20:00:00+00:00,205,,2001-08-02 20:00:00+00:00,43fd12dc71294eb69f59bb303feda4df,60.55,Future(5775 [LNV01]),Future(5775 [LNV01]),-4965100.0
2001-08-03 20:00:00+00:00,40,,2001-08-03 20:00:00+00:00,f93cda73064a4a9c9cfe532353161547,12210.0,Future(5731 [NKU01]),Future(5731 [NKU01]),-2442000.0
2001-08-03 20:00:00+00:00,89,,2001-08-03 20:00:00+00:00,efcc4f7b0acc407890e5891bd7182b71,27.57,Future(5720 [CLU01]),Future(5720 [CLU01]),-2453730.0
2001-08-06 20:00:00+00:00,-151,,2001-08-06 20:00:00+00:00,ea0277b71bdc494e8dc14e14b450e381,0.686,Future(5834 [HGZ01]),Future(5834 [HGZ01]),2589650.0000000005
2001-08-06 20:00:00+00:00,-281,,2001-08-06 20:00:00+00:00,877290cc7ee24c8c9b4eabc6a56327d7,18.6,Future(5807 [BOZ01]),Future(5807 [BOZ01]),3135960.0
2001-08-08 20:00:00+00:00,149,,2001-08-08 20:00:00+00:00,99a6e38e971948c287f8f9523db29cb4,109400.0,Future(5740 [MPU01]),Future(5740 [MPU01]),-8150300.0
2001-08-10 20:00:00+00:00,105,,2001-08-10 20:00:00+00:00,2665e17200cd45c1af558511fd415745,8216.0,Future(5746 [JYU01]),Future(5746 [JYU01]),-10783500.0
2001-08-10 20:00:00+00:00,-22,,2001-08-10 20:00:00+00:00,582aff0b2c9643a99bc8923bfad19f32,2.95,Future(5724 [NGU01]),Future(5724 [NGU01]),649000.0
2001-08-13 20:00:00+00:00,239,,2001-08-13 20:00:00+00:00,f8dd97fa8d1543c6859a7ba4dbde163b,19.57,Future(5807 [BOZ01]),Future(5807 [BOZ01]),-2806338.0000000005
2001-08-13 20:00:00+00:00,260,,2001-08-13 20:00:00+00:00,92b030e0570f4e04abb843ba725c607e,15.5,Future(5726 [DAQ01]),Future(5726 [DAQ01]),-8060000.0
2001-08-14 20:00:00+00:00,168,,2001-08-14 20:00:00+00:00,773e5efd193d4de0866f16c708f8b8f3,174.5,Future(5735 [SMU01]),Future(5735 [SMU01]),-2931600.0
2001-08-14 20:00:00+00:00,281,,2001-08-14 20:00:00+00:00,915f34f56e1d4736a58ae2bba6851fab,15.71,Future(5772 [DAU01]),Future(5772 [DAU01]),-8829020.0
2001-08-14 20:00:00+00:00,-260,,2001-08-14 20:00:00+00:00,97dd533566c7403daa0e0a671faea352,15.52,Future(5726 [DAQ01]),Future(5726 [DAQ01]),8070400.0
2001-08-16 20:00:00+00:00,97,,2001-08-16 20:00:00+00:00,3d48ddfc4b774b2b95f76b77c7d1a04d,0.526,Future(5742 [ADU01]),Future(5742 [ADU01]),-5102200.000000001
2001-08-20 20:00:00+00:00,-31,,2001-08-20 20:00:00+00:00,095cd4728b834d4cb4730ad1534a6059,11270.0,Future(5731 [NKU01]),Future(5731 [NKU01]),1746850.0
2001-08-21 20:00:00+00:00,-239,,2001-08-21 20:00:00+00:00,1ba2340f18934380bba070e097e4a54e,18.32,Future(5807 [BOZ01]),Future(5807 [BOZ01]),2627088.0000000005
2001-08-22 20:00:00+00:00,-205,,2001-08-22 20:00:00+00:00,b901d2615a054243b6dcff1c63486af4,57.9,Future(5775 [LNV01]),Future(5775 [LNV01]),4747800.0
2001-08-22 20:00:00+00:00,-232,,2001-08-22 20:00:00+00:00,8ee2608798b8470c98d81e296e73f8eb,0.645,Future(5748 [CDU01]),Future(5748 [CDU01]),14964000.000000002
2001-08-23 20:00:00+00:00,-281,,2001-08-23 20:00:00+00:00,2b89766ad2ee450c8cfcd9fe95075840,15.45,Future(5772 [DAU01]),Future(5772 [DAU01]),8682900.0
2001-08-24 20:00:00+00:00,-168,,2001-08-24 20:00:00+00:00,c45356f850b0496193c79ad31f6dfe2c,164.3,Future(5735 [SMU01]),Future(5735 [SMU01]),2760240.0
2001-08-24 20:00:00+00:00,211,,2001-08-24 20:00:00+00:00,444e7cf4e29d433fb2c68e0d3022e4d8,459.0,Future(5779 [PLV01]),Future(5779 [PLV01]),-4842450.0
2001-08-28 20:00:00+00:00,51,,2001-08-28 20:00:00+00:00,3c39425dee444ab5b08866506058920f,0.75,Future(5730 [HOU01]),Future(5730 [HOU01]),-1606500.0
2001-08-29 20:00:00+00:00,22,,2001-08-29 20:00:00+00:00,,2.295,Future(5724 [NGU01]),Future(5724 [NGU01]),-504899.99999999994
2001-08-31 20:00:00+00:00,-20,,2001-08-31 20:00:00+00:00,21c2010800504e1393fd031918f978dd,2.29,Future(5766 [NGV01]),Future(5766 [NGV01]),458000.0
2001-09-04 20:00:00+00:00,59,,2001-09-04 20:00:00+00:00,5e01378cc3d2426c9b5e702cfa10a04b,106.687,Future(5824 [TYZ01]),Future(5824 [TYZ01]),-6294532.999999999
2001-09-04 20:00:00+00:00,60,,2001-09-04 20:00:00+00:00,f8f7638324944b30a3707688598cccb7,445.0,Future(5763 [PAU01]),Future(5763 [PAU01]),-2670000.0
2001-09-04 20:00:00+00:00,-73,,2001-09-04 20:00:00+00:00,eee6bf87082d4856912e68ef53979c8a,103.984,Future(5768 [TUU01]),Future(5768 [TUU01]),15181663.999999998
2001-09-04 20:00:00+00:00,-61,,2001-09-04 20:00:00+00:00,9e236cc78c784aea84ba571a6b9aab99,451.8,Future(5833 [PAZ01]),Future(5833 [PAZ01]),2755980.0
2001-09-04 20:00:00+00:00,95,,2001-09-04 20:00:00+00:00,38d0096040d740bdadb366bae2923c76,103.187,Future(5838 [TUZ01]),Future(5838 [TUZ01]),-19605530.0
2001-09-04 20:00:00+00:00,-61,,2001-09-04 20:00:00+00:00,9fbe9af4dacc41bab6616f64b3358908,106.062,Future(5750 [USU01]),Future(5750 [USU01]),6469782.0
2001-09-04 20:00:00+00:00,-67,,2001-09-04 20:00:00+00:00,7c489f81b15544f9b454fa81e810c141,106.281,Future(5751 [FVU01]),Future(5751 [FVU01]),7120827.0
2001-09-04 20:00:00+00:00,-44,,2001-09-04 20:00:00+00:00,1e2bed565d85452eae3a7eb58b6746f3,107.203,Future(5754 [TYU01]),Future(5754 [TYU01]),4716932.0
2001-09-04 20:00:00+00:00,79,,2001-09-04 20:00:00+00:00,d28193f231014701b9fab50aba2735c3,105.406,Future(5822 [USZ01]),Future(5822 [USZ01]),-8327074.000000001
2001-09-04 20:00:00+00:00,85,,2001-09-04 20:00:00+00:00,d1f8465acadd483f8cdffc7783bd613f,105.5,Future(5823 [FVZ01]),Future(5823 [FVZ01]),-8967500.0
2001-09-06 20:00:00+00:00,426,,2001-09-06 20:00:00+00:00,d4df69c88a1946a48a6a11705b588f99,15.0,Future(5787 [DAV01]),Future(5787 [DAV01]),-12780000.0
2001-09-07 20:00:00+00:00,-286,,2001-09-07 20:00:00+00:00,18099a54f81d42438a23c57ba4cf05a8,72.2,Future(5784 [LCV01]),Future(5784 [LCV01]),8259680.0
2001-09-10 20:00:00+00:00,308,,2001-09-10 20:00:00+00:00,8dd7df8373e24f5ebb2ab97c59ce7e2a,96.795,Future(5785 [FFV01]),Future(5785 [FFV01]),-124230187.62
2001-09-10 20:00:00+00:00,-149,,2001-09-10 20:00:00+00:00,0521fc01158a45928ebe33ac15ba6b6f,106700.0,Future(5740 [MPU01]),Future(5740 [MPU01]),7949150.0
2001-09-17 20:00:00+00:00,31,,2001-09-17 20:00:00+00:00,,10245.0,Future(5731 [NKU01]),Future(5731 [NKU01]),-1587975.0
2001-09-18 20:00:00+00:00,187,,2001-09-18 20:00:00+00:00,a68b954c22254065b82ca1fa359d7eae,4.39,Future(5836 [SIZ01]),Future(5836 [SIZ01]),-4104649.9999999995
2001-09-18 20:00:00+00:00,40,,2001-09-18 20:00:00+00:00,3e05cd1cc8c24b47a862e7934283f6b3,290.5,Future(5837 [GCZ01]),Future(5837 [GCZ01]),-1162000.0
2001-09-18 20:00:00+00:00,-18,,2001-09-18 20:00:00+00:00,a99d50d6ac324442bcfc847d7da743aa,9575.0,Future(5803 [NKZ01]),Future(5803 [NKZ01]),861750.0
2001-09-18 20:00:00+00:00,232,,2001-09-18 20:00:00+00:00,375fd78c62db43da92c7e25ac88b4e55,0.636,Future(5748 [CDU01]),Future(5748 [CDU01]),-14755200.0
2001-09-18 20:00:00+00:00,59,,2001-09-18 20:00:00+00:00,7b8d1568d20748bb93aea0613b28dc44,1.46,Future(5814 [BPZ01]),Future(5814 [BPZ01]),-5383750.0
2001-09-18 20:00:00+00:00,-110,,2001-09-18 20:00:00+00:00,b20ec1e86d3747a08099e8738c5276f6,0.635,Future(5821 [CDZ01]),Future(5821 [CDZ01]),6984999.999999999
2001-09-19 20:00:00+00:00,-123,,2001-09-19 20:00:00+00:00,c343b31db6c14ae0bf0ab4100515d4e4,266.0,Future(5805 [WZ01]),Future(5805 [WZ01]),1635900.0
2001-09-19 20:00:00+00:00,17,,2001-09-19 20:00:00+00:00,802a1bdfcc4e4731bc88162441069ef9,0.623,Future(5811 [SFZ01]),Future(5811 [SFZ01]),-1323875.0
2001-09-19 20:00:00+00:00,-42,,2001-09-19 20:00:00+00:00,bd32aeb805d4448a8808094e62a7d01f,0.489,Future(5815 [ADZ01]),Future(5815 [ADZ01]),2053800.0
2001-09-20 20:00:00+00:00,19,,2001-09-20 20:00:00+00:00,6ff80e5a0ab344edb7a7d9be69198dc2,1205.0,Future(5761 [NQU01]),Future(5761 [NQU01]),-457900.0
2001-09-20 20:00:00+00:00,-28,,2001-09-20 20:00:00+00:00,93a102bf0fc841e99e4ea1bea2e69995,421.0,Future(5826 [MDZ01]),Future(5826 [MDZ01]),1178800.0
2001-09-20 20:00:00+00:00,-28,,2001-09-20 20:00:00+00:00,49edbc1b763a49b78ebd3f59a72a53fc,8764.0,Future(5830 [YMZ01]),Future(5830 [YMZ01]),1226960.0
2001-09-20 20:00:00+00:00,-13,,2001-09-20 20:00:00+00:00,17ecf7ab1ed545fb821d5fb10744313d,1211.5,Future(5831 [NQZ01]),Future(5831 [NQZ01]),314990.0
2001-09-20 20:00:00+00:00,-21,,2001-09-20 20:00:00+00:00,b7b5e8faea724699a75568ada2b9e047,1017.0,Future(5832 [ESZ01]),Future(5832 [ESZ01]),1067850.0
2001-09-20 20:00:00+00:00,38,,2001-09-20 20:00:00+00:00,028ccf0501e443eb809b8b5172d74599,1014.5,Future(5762 [ESU01]),Future(5762 [ESU01]),-1927550.0
2001-09-20 20:00:00+00:00,-136,,2001-09-20 20:00:00+00:00,c3cb25c7182d4b89b53df207b86fbe17,71.25,Future(5839 [LCZ01]),Future(5839 [LCZ01]),3876000.0
2001-09-20 20:00:00+00:00,286,,2001-09-20 20:00:00+00:00,ea30957f8ad44d7791d42f79e2ffd065,69.6,Future(5784 [LCV01]),Future(5784 [LCV01]),-7962239.999999999
2001-09-20 20:00:00+00:00,52,,2001-09-20 20:00:00+00:00,0ea00e6c0db7440a99acb8ca0979928b,8620.0,Future(5755 [YMU01]),Future(5755 [YMU01]),-2241200.0
2001-09-20 20:00:00+00:00,52,,2001-09-20 20:00:00+00:00,56ac69a6c59f4c409aac6fac9baf1210,419.0,Future(5757 [MDU01]),Future(5757 [MDU01]),-2178800.0
2001-09-25 20:00:00+00:00,-43,,2001-09-25 20:00:00+00:00,a844ac6b9c6f480a928a1a3f33c6429f,0.64,Future(5770 [HOV01]),Future(5770 [HOV01]),1155840.0
2001-09-25 20:00:00+00:00,-53,,2001-09-25 20:00:00+00:00,202e2f45f11c44ed92d22c586f972896,22.95,Future(5777 [CLX01]),Future(5777 [CLX01]),1216350.0
2001-09-25 20:00:00+00:00,-215,,2001-09-25 20:00:00+00:00,940516044cc94a17b816160bb3cdfdb3,216.25,Future(5804 [CZ01]),Future(5804 [CZ01]),2324687.5
2001-09-26 20:00:00+00:00,43,,2001-09-26 20:00:00+00:00,5ee2e8baf7dc4b34849cd27bc1693f31,0.612,Future(5770 [HOV01]),Future(5770 [HOV01]),-1105272.0
2001-09-26 20:00:00+00:00,-46,,2001-09-26 20:00:00+00:00,96f59ca52ddc4e62bede45d5b80419c3,0.625,Future(5786 [HOX01]),Future(5786 [HOX01]),1207500.0
2001-09-26 20:00:00+00:00,-426,,2001-09-26 20:00:00+00:00,b5e9bb898878417da9071e2ccbefa360,14.7,Future(5787 [DAV01]),Future(5787 [DAV01]),12524400.0
2001-09-26 20:00:00+00:00,20,,2001-09-26 20:00:00+00:00,,1.83,Future(5766 [NGV01]),Future(5766 [NGV01]),-366000.0
2001-09-28 20:00:00+00:00,-13,,2001-09-28 20:00:00+00:00,285568a2a15f4012b27c29dc7b3ef764,2.24,Future(5783 [NGX01]),Future(5783 [NGX01]),291200.00000000006
2001-10-02 20:00:00+00:00,-92,,2001-10-02 20:00:00+00:00,985aeda1a47341fe88325aee0af52425,402.0,Future(5852 [PLF02]),Future(5852 [PLF02]),1849200.0
2001-10-03 20:00:00+00:00,28,,2001-10-03 20:00:00+00:00,53f88a6dd1e54de49c77642674236af8,8959.0,Future(5830 [YMZ01]),Future(5830 [YMZ01]),-1254260.0
2001-10-03 20:00:00+00:00,21,,2001-10-03 20:00:00+00:00,7a818583af0f421b96e8ca666b7fd2aa,1054.25,Future(5832 [ESZ01]),Future(5832 [ESZ01]),-1106962.5
2001-10-04 20:00:00+00:00,28,,2001-10-04 20:00:00+00:00,727138873d2f45c19ad8cd5b75158249,446.5,Future(5826 [MDZ01]),Future(5826 [MDZ01]),-1250200.0
2001-10-04 20:00:00+00:00,-17,,2001-10-04 20:00:00+00:00,221e956b972746d58b31b5aff1f68723,0.614,Future(5811 [SFZ01]),Future(5811 [SFZ01]),1304750.0
2001-10-05 20:00:00+00:00,18,,2001-10-05 20:00:00+00:00,747e882c9b20441b82db19124c2a367c,10195.0,Future(5803 [NKZ01]),Future(5803 [NKZ01]),-917550.0
2001-10-08 20:00:00+00:00,136,,2001-10-08 20:00:00+00:00,079ac70ade2e4748af47e31a656d7ff0,70.3,Future(5839 [LCZ01]),Future(5839 [LCZ01]),-3824319.9999999995
2001-10-09 20:00:00+00:00,-308,,2001-10-09 20:00:00+00:00,ae971ea57e144b56bedea7c79b7a4ea5,97.53,Future(5785 [FFV01]),Future(5785 [FFV01]),125173513.08000001
2001-10-09 20:00:00+00:00,148,,2001-10-09 20:00:00+00:00,16468fec9539490c9e2c0c9aa81f861b,97.74,Future(5800 [FFX01]),Future(5800 [FFX01]),-60277821.839999996
2001-10-09 20:00:00+00:00,42,,2001-10-09 20:00:00+00:00,6295c93342c447bcad8a6237f94187fa,0.502,Future(5815 [ADZ01]),Future(5815 [ADZ01]),-2108400.0
2001-10-12 20:00:00+00:00,-40,,2001-10-12 20:00:00+00:00,e41fcf6cbd7243d6b41413d01e1cb640,284.2,Future(5837 [GCZ01]),Future(5837 [GCZ01]),1136800.0
2001-10-12 20:00:00+00:00,92,,2001-10-12 20:00:00+00:00,fcc56ccf7cdd4df39cffa6402fa5d155,426.0,Future(5852 [PLF02]),Future(5852 [PLF02]),-1959600.0
2001-10-12 20:00:00+00:00,-59,,2001-10-12 20:00:00+00:00,d01ec9971edf4e509c1c9b48164964fa,1.441,Future(5814 [BPZ01]),Future(5814 [BPZ01]),5313687.5
2001-10-16 20:00:00+00:00,-283,,2001-10-16 20:00:00+00:00,bf05f28fb0c44479b99192310e97a238,66.15,Future(5839 [LCZ01]),Future(5839 [LCZ01]),7488180.0
2001-10-16 20:00:00+00:00,-498,,2001-10-16 20:00:00+00:00,bafc54da2a0a45beafbd81c0a3448ce3,14.99,Future(5807 [BOZ01]),Future(5807 [BOZ01]),4479012.0
2001-10-18 20:00:00+00:00,123,,2001-10-18 20:00:00+00:00,7456999af8d741ada6363b2a13cb4dd4,285.0,Future(5805 [WZ01]),Future(5805 [WZ01]),-1752750.0
2001-10-19 20:00:00+00:00,53,,2001-10-19 20:00:00+00:00,609454f091134b09ab5081522c4fea3a,21.55,Future(5777 [CLX01]),Future(5777 [CLX01]),-1142150.0
2001-10-19 20:00:00+00:00,-146,,2001-10-19 20:00:00+00:00,1363c18a81f249fd83ad10f16397a1ae,21.75,Future(5793 [CLZ01]),Future(5793 [CLZ01]),3175500.0
2001-10-24 20:00:00+00:00,-124,,2001-10-24 20:00:00+00:00,58236e29963f4ae3b991ca5aec76a5c6,8172.0,Future(5819 [JYZ01]),Future(5819 [JYZ01]),12666600.0
2001-10-25 20:00:00+00:00,13,,2001-10-25 20:00:00+00:00,20a220c2d9e5428d9f34d4372dde35d8,1424.0,Future(5831 [NQZ01]),Future(5831 [NQZ01]),-370240.0
2001-10-25 20:00:00+00:00,-137,,2001-10-25 20:00:00+00:00,dca9d13148e344929f1500919e0ae97b,411.5,Future(5852 [PLF02]),Future(5852 [PLF02]),2818775.0
2001-10-26 20:00:00+00:00,46,,2001-10-26 20:00:00+00:00,cb35f3855ab143b5a38a79a447fb2fca,0.628,Future(5786 [HOX01]),Future(5786 [HOX01]),-1213296.0
2001-10-29 21:00:00+00:00,13,,2001-10-29 21:00:00+00:00,,3.202,Future(5783 [NGX01]),Future(5783 [NGX01]),-416260.0
2001-11-01 21:00:00+00:00,-96,,2001-11-01 21:00:00+00:00,92c3e5df2a5f4e8d9a7a15605558b948,0.612,Future(5802 [HOZ01]),Future(5802 [HOZ01]),2467584.0
2001-11-05 21:00:00+00:00,-216,,2001-11-05 21:00:00+00:00,d3eadd1559ab466e94d4e179f020b170,4.13,Future(5906 [SIH02]),Future(5906 [SIH02]),4460400.0
2001-11-05 21:00:00+00:00,498,,2001-11-05 21:00:00+00:00,32ca71e177804c0ca1846a2cde2623c1,15.99,Future(5807 [BOZ01]),Future(5807 [BOZ01]),-4777812.0
2001-11-06 21:00:00+00:00,246,,2001-11-06 21:00:00+00:00,a638cd68465d441db1031c4595647e47,107900.0,Future(5813 [MPZ01]),Future(5813 [MPZ01]),-13271700.0
2001-11-12 21:00:00+00:00,151,,2001-11-12 21:00:00+00:00,a710c69deb5341ed9b9d0670bb4b9b7b,0.642,Future(5834 [HGZ01]),Future(5834 [HGZ01]),-2423550.0
2001-11-13 21:00:00+00:00,137,,2001-11-13 21:00:00+00:00,9c9a67217cfe44d29d8ad6b23e4c82b1,426.2,Future(5852 [PLF02]),Future(5852 [PLF02]),-2919470.0
2001-11-15 21:00:00+00:00,-59,,2001-11-15 21:00:00+00:00,6c00070e6e0b4a9fa02774d17bb65e85,109.5,Future(5824 [TYZ01]),Future(5824 [TYZ01]),6460500.0
2001-11-15 21:00:00+00:00,-95,,2001-11-15 21:00:00+00:00,d8e7df6b909640299a882b3df4b07d64,105.484,Future(5838 [TUZ01]),Future(5838 [TUZ01]),20041960.0
2001-11-15 21:00:00+00:00,279,,2001-11-15 21:00:00+00:00,a923285b719b49719d1d7b6032f7ccd5,98.04,Future(5840 [FFZ01]),Future(5840 [FFZ01]),-113980617.72000001
2001-11-15 21:00:00+00:00,-148,,2001-11-15 21:00:00+00:00,139f980df9d04a148a9ec2df84050648,97.895,Future(5800 [FFX01]),Future(5800 [FFX01]),60373412.81999999
2001-11-15 21:00:00+00:00,-139,,2001-11-15 21:00:00+00:00,d8912d0b4d6f4340bfa4a092c5132ddf,97.93,Future(5810 [EDZ01]),Future(5810 [EDZ01]),34030675.0
2001-11-15 21:00:00+00:00,-85,,2001-11-15 21:00:00+00:00,d945d1f301a5419bab83c50c73f3a2db,108.671,Future(5823 [FVZ01]),Future(5823 [FVZ01]),9237035.0
2001-11-15 21:00:00+00:00,-79,,2001-11-15 21:00:00+00:00,de0671558c184600afb86fed75443d04,108.5,Future(5822 [USZ01]),Future(5822 [USZ01]),8571500.0
2001-11-15 21:00:00+00:00,223,,2001-11-15 21:00:00+00:00,a531d9737df14cbeac7631f1b998cf48,97.81,Future(5887 [EDH02]),Future(5887 [EDH02]),-54529075.0
2001-11-16 21:00:00+00:00,283,,2001-11-16 21:00:00+00:00,c9b53c27ecbb4ab28c4f9855de57f0e8,64.4,Future(5839 [LCZ01]),Future(5839 [LCZ01]),-7290080.0
2001-11-16 21:00:00+00:00,-223,,2001-11-16 21:00:00+00:00,2b1a16e0afb247ccb04583d31aa718da,97.735,Future(5887 [EDH02]),Future(5887 [EDH02]),54487262.5
2001-11-19 21:00:00+00:00,146,,2001-11-19 21:00:00+00:00,35662501d7a2480faf6196a3d92bdccc,17.15,Future(5793 [CLZ01]),Future(5793 [CLZ01]),-2503899.9999999995
2001-11-19 21:00:00+00:00,-149,,2001-11-19 21:00:00+00:00,f83ea9b940104c0aab5b64418df99aaf,17.55,Future(5820 [CLF02]),Future(5820 [CLF02]),2614950.0000000005
2001-11-23 18:00:00+00:00,569,,2001-11-23 18:00:00+00:00,9d72d2abee4647299c645e6b009e59b8,11.85,Future(5841 [DAZ01]),Future(5841 [DAZ01]),-13485300.0
2001-11-28 21:00:00+00:00,232,,2001-11-28 21:00:00+00:00,6a2ed976e3ab46b0b024a35771ca4263,0.52,Future(5815 [ADZ01]),Future(5815 [ADZ01]),-12064000.0
2001-11-30 21:00:00+00:00,61,,2001-11-30 21:00:00+00:00,5a0be130b99f456096a7219c931bc904,340.0,Future(5833 [PAZ01]),Future(5833 [PAZ01]),-2074000.0
2001-11-30 21:00:00+00:00,-45,,2001-11-30 21:00:00+00:00,0c6a967e5b184a579f5d90c0d42156fa,2.595,Future(5835 [NGF02]),Future(5835 [NGF02]),1167750.0
2001-11-30 21:00:00+00:00,-88,,2001-11-30 21:00:00+00:00,05b2361d760346e7ad54fd238f2c1798,340.0,Future(5904 [PAH02]),Future(5904 [PAH02]),2992000.0
2001-11-30 21:00:00+00:00,-132,,2001-11-30 21:00:00+00:00,1b1f4834cf9c440190b42d5ff8fcc44e,0.528,Future(5842 [HOF02]),Future(5842 [HOF02]),2927232.0
2001-11-30 21:00:00+00:00,96,,2001-11-30 21:00:00+00:00,0523489509f94fad9c9156390b94466b,0.52,Future(5802 [HOZ01]),Future(5802 [HOZ01]),-2096640.0
2001-12-03 21:00:00+00:00,110,,2001-12-03 21:00:00+00:00,85f0b5b638e84c55b840fad0bea4aad3,0.634,Future(5821 [CDZ01]),Future(5821 [CDZ01]),-6973999.999999999
2001-12-05 21:00:00+00:00,215,,2001-12-05 21:00:00+00:00,c1ece3cba31f4f1ba9fc15a001c212b2,211.25,Future(5804 [CZ01]),Future(5804 [CZ01]),-2270937.5
2001-12-06 21:00:00+00:00,-76,,2001-12-06 21:00:00+00:00,5463cd501f514fc8a005e1e64af9c3e2,8065.0,Future(5894 [JYH02]),Future(5894 [JYH02]),7661750.0
2001-12-06 21:00:00+00:00,-569,,2001-12-06 21:00:00+00:00,130aa45bb144408885b8246593435223,11.6,Future(5841 [DAZ01]),Future(5841 [DAZ01]),13200800.0
2001-12-06 21:00:00+00:00,124,,2001-12-06 21:00:00+00:00,e797f0b4b66742d2a1ef030393514d1e,8026.0,Future(5819 [JYZ01]),Future(5819 [JYZ01]),-12440300.0
2001-12-07 21:00:00+00:00,88,,2001-12-07 21:00:00+00:00,e445235732d449a39f69c21d1b550279,419.8,Future(5904 [PAH02]),Future(5904 [PAH02]),-3694240.0
2001-12-10 21:00:00+00:00,216,,2001-12-10 21:00:00+00:00,d80dc002636e40ea9b80526522034971,4.23,Future(5906 [SIH02]),Future(5906 [SIH02]),-4568400.0
2001-12-11 21:00:00+00:00,288,,2001-12-11 21:00:00+00:00,3c9bbf2da6844ffab122c0def06a446d,106830.0,Future(5891 [MPH02]),Future(5891 [MPH02]),-15383520.0
2001-12-11 21:00:00+00:00,-250,,2001-12-11 21:00:00+00:00,991e33bd6db247c1b6d31f2611347ffb,51.12,Future(5860 [LNG02]),Future(5860 [LNG02]),5112000.0
2001-12-11 21:00:00+00:00,-246,,2001-12-11 21:00:00+00:00,2b0aeb311a724e1089a8b2145e830c0a,108800.0,Future(5813 [MPZ01]),Future(5813 [MPZ01]),13382400.0
2001-12-12 21:00:00+00:00,-232,,2001-12-12 21:00:00+00:00,bfc8b958a3be4547ab539597dfb772ea,0.518,Future(5815 [ADZ01]),Future(5815 [ADZ01]),12017600.0
2001-12-13 21:00:00+00:00,-279,,2001-12-13 21:00:00+00:00,02f1be4cb1964b5bad45b694f79b8af1,98.195,Future(5840 [FFZ01]),Future(5840 [FFZ01]),114160819.63499999
2001-12-13 21:00:00+00:00,277,,2001-12-13 21:00:00+00:00,db52f004386844a2a405275393479e76,98.26,Future(5856 [FFF02]),Future(5856 [FFF02]),-113417489.34
2001-12-18 21:00:00+00:00,149,,2001-12-18 21:00:00+00:00,,19.36,Future(5820 [CLF02]),Future(5820 [CLF02]),-2884640.0
2001-12-20 21:00:00+00:00,746,,2001-12-20 21:00:00+00:00,708afc3418a34647be83d5eae48b3261,11.85,Future(5859 [DAF02]),Future(5859 [DAF02]),-17680200.0
2001-12-24 18:00:00+00:00,250,,2001-12-24 18:00:00+00:00,4f7d43003bcd4bc9ac5890dfcdd06e4e,55.2,Future(5860 [LNG02]),Future(5860 [LNG02]),-5520000.0
2001-12-27 21:00:00+00:00,132,,2001-12-27 21:00:00+00:00,32a37986bb04419fa470e5d6bc921910,0.585,Future(5842 [HOF02]),Future(5842 [HOF02]),-3243240.0
2001-12-27 21:00:00+00:00,-195,,2001-12-27 21:00:00+00:00,e109de54f53c4b9fadfc4f77a7bb9431,429.25,Future(5843 [SF02]),Future(5843 [SF02]),4185187.5
2001-12-27 21:00:00+00:00,-395,,2001-12-27 21:00:00+00:00,dd254f2eef0342abaf05897a9aefb874,199.75,Future(5847 [CF02]),Future(5847 [CF02]),3945062.5
2001-12-27 21:00:00+00:00,45,,2001-12-27 21:00:00+00:00,,2.555,Future(5835 [NGF02]),Future(5835 [NGF02]),-1149750.0
2001-12-28 21:00:00+00:00,195,,2001-12-28 21:00:00+00:00,1e44529b704b443cada3643a3784a4b3,427.5,Future(5843 [SF02]),Future(5843 [SF02]),-4168125.0
